start_timestamp,sequence,cat,class_product,size,class_weight,start_timestamp,seconds
2020-11-13 05:43:41,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2020-11-13 05:43:41,63.0
2020-11-13 05:58:11,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-13 05:58:11,78.0
2020-11-13 06:12:42,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-13 06:12:42,58.0
2020-11-13 06:27:13,Utilities News Social,N,2,3,1.0,2020-11-13 06:27:13,162.0
2020-11-13 06:41:43,Utilities Photos Music Social News ,N,2,6,2.0,2020-11-13 06:41:43,154.0
2020-11-13 06:56:14,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-13 06:56:14,184.0
2020-11-13 07:10:44,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-13 07:10:44,48.0
2020-11-13 07:25:15,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-13 07:25:15,43.0
2020-11-13 07:39:46,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-13 07:39:46,171.0
2020-11-13 07:54:16,Utilities Shopping News,P,1,3,0.5,2020-11-13 07:54:16,4.0
2020-11-13 08:08:47,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-13 08:08:47,11.0
2020-11-13 08:23:17,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-13 08:23:17,43.0
2020-11-13 08:37:48,Utilities News Social,N,2,3,1.0,2020-11-13 08:37:48,44.0
2020-11-13 08:52:19,Utilities News Social,N,2,3,1.0,2020-11-13 08:52:19,32.0
2020-11-13 09:06:49,Utilities News Social,N,2,3,1.0,2020-11-13 09:06:49,43.0
2020-11-13 09:21:20,Utilities News Social,N,2,3,1.0,2020-11-13 09:21:20,136.0
2020-11-13 09:35:50,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-13 09:35:50,60.0
2020-11-13 09:50:21,Utilities News Social,N,2,3,1.0,2020-11-13 09:50:21,1.0
2020-11-13 10:04:52,Utilities Shopping News,P,1,3,0.5,2020-11-13 10:04:52,63.0
2020-11-13 10:19:22,Utilities News Social,P,1,3,0.5,2020-11-13 10:19:22,9.0
2020-11-13 10:33:53,Utilities News Social,P,1,3,0.5,2020-11-13 10:33:53,158.0
2020-11-13 10:48:23,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-13 10:48:23,35.0
2020-11-13 11:02:54,Utilities News Social,P,1,3,0.5,2020-11-13 11:02:54,60.0
2020-11-13 11:17:25,Utilities News Social,P,1,3,0.5,2020-11-13 11:17:25,172.0
2020-11-13 11:31:55,Calendar Email Utilities Utliities,G,3,4,2.0,2020-11-13 11:31:55,146.0
2020-11-13 11:46:26,Utilities Shopping News,N,2,3,1.0,2020-11-13 11:46:26,263.0
2020-11-13 12:00:56,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-13 12:00:56,58.0
2020-11-13 12:15:27,Utilities News Social,P,1,3,0.5,2020-11-13 12:15:27,40.0
2020-11-13 12:29:58,Intelligence Email File Writing,G,3,4,2.0,2020-11-13 12:29:58,40.0
2020-11-13 12:44:28, Social News,N,2,3,1.0,2020-11-13 12:44:28,48.0
2020-11-13 12:58:59,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-13 12:58:59,7.0
2020-11-13 13:13:29,Utilities Shopping News,P,1,3,0.5,2020-11-13 13:13:29,0.0
2020-11-13 13:28:00,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-13 13:28:00,29.0
2020-11-13 13:42:31,Utilities News Social,N,2,3,1.0,2020-11-13 13:42:31,7.0
2020-11-13 13:57:01,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-13 13:57:01,144.0
2020-11-13 14:11:32, Social News,N,2,3,1.0,2020-11-13 14:11:32,111.0
2020-11-13 14:26:02,Intelligence Email File Writing,G,3,4,2.0,2020-11-13 14:26:02,16.0
2020-11-13 14:40:33,Calendar Email Utilities Utliities,G,3,4,2.0,2020-11-13 14:40:33,28.0
2020-11-13 14:55:04,Utilities Shopping News,N,2,3,1.0,2020-11-13 14:55:04,106.0
2020-11-13 15:09:34,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-13 15:09:34,80.0
2020-11-13 15:24:05, Social News,P,1,3,0.5,2020-11-13 15:24:05,116.0
2020-11-13 15:38:35,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-13 15:38:35,155.0
2020-11-13 15:53:06,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-13 15:53:06,57.0
2020-11-13 16:07:37, Social News,N,2,3,1.0,2020-11-13 16:07:37,3.0
2020-11-13 16:22:07,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-13 16:22:07,2.0
2020-11-13 16:36:38,Intelligence Email File Writing,G,3,4,2.0,2020-11-13 16:36:38,73.0
2020-11-13 16:51:08,Utilities News Social,P,1,3,0.5,2020-11-13 16:51:08,29.0
2020-11-13 17:05:39,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-13 17:05:39,28.0
2020-11-13 17:20:10, Social News,P,1,3,0.5,2020-11-13 17:20:10,126.0
2020-11-13 17:34:40,Intelligence Email File Writing,G,3,4,2.0,2020-11-13 17:34:40,61.0
2020-11-13 17:49:11,Utilities News Social,P,1,3,0.5,2020-11-13 17:49:11,3.0
2020-11-13 18:03:41,Utilities Shopping News,P,1,3,0.5,2020-11-13 18:03:41,8.0
2020-11-13 18:18:12, Social News,N,2,3,1.0,2020-11-13 18:18:12,27.0
2020-11-13 18:32:43,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-13 18:32:43,38.0
2020-11-13 18:47:13,Utilities News Social,P,1,3,0.5,2020-11-13 18:47:13,103.0
2020-11-13 19:01:44,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-13 19:01:44,76.0
2020-11-13 19:16:14, Social News,P,1,3,0.5,2020-11-13 19:16:14,28.0
2020-11-13 19:30:45,Intelligence Email File Writing,G,3,4,2.0,2020-11-13 19:30:45,6.0
2020-11-13 19:45:16,Utilities News Social,N,2,3,1.0,2020-11-13 19:45:16,56.0
2020-11-13 19:59:46,Intelligence Email File Writing,G,3,4,2.0,2020-11-13 19:59:46,120.0
2020-11-13 20:14:17,Intelligence Email File Writing,G,3,4,2.0,2020-11-13 20:14:17,32.0
2020-11-13 20:28:47,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2020-11-13 20:28:47,85.0
2020-11-13 20:43:18, Social News,N,2,3,1.0,2020-11-13 20:43:18,105.0
2020-11-13 20:57:49,Utilities News Social,N,2,3,1.0,2020-11-13 20:57:49,35.0
2020-11-13 21:12:19,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-13 21:12:19,199.0
2020-11-13 21:26:50,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-13 21:26:50,99.0
2020-11-13 21:41:20,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-13 21:41:20,15.0
2020-11-13 21:55:51,Utilities News Social,N,2,3,1.0,2020-11-13 21:55:51,37.0
2020-11-13 22:10:22,Utilities News Social,N,2,3,1.0,2020-11-13 22:10:22,114.0
2020-11-13 22:24:52,Utilities News Social,N,2,3,1.0,2020-11-13 22:24:52,145.0
2020-11-13 22:39:23, Social News,P,1,3,0.5,2020-11-13 22:39:23,49.0
2020-11-13 22:53:53,Utilities News Social,P,1,3,0.5,2020-11-13 22:53:53,68.0
2020-11-13 23:08:24,Utilities Shopping News,N,2,3,1.0,2020-11-13 23:08:24,76.0
2020-11-13 23:22:55,Intelligence Email File Writing,G,3,4,2.0,2020-11-13 23:22:55,99.0
2020-11-13 23:37:25,Utilities News Social,N,2,3,1.0,2020-11-13 23:37:25,47.0
2020-11-13 23:51:56,Utilities Photos Music Social News ,N,2,6,2.0,2020-11-13 23:51:56,121.0
2020-11-14 00:06:26, Social News,P,1,3,0.5,2020-11-14 00:06:26,155.0
2020-11-14 00:20:57, Social News,P,1,3,0.5,2020-11-14 00:20:57,101.0
2020-11-14 00:35:28,Utilities Shopping News,N,2,3,1.0,2020-11-14 00:35:28,142.0
2020-11-14 00:49:58,Utilities News Social,N,2,3,1.0,2020-11-14 00:49:58,80.0
2020-11-14 01:04:29,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-14 01:04:29,47.0
2020-11-14 01:18:59,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2020-11-14 01:18:59,163.0
2020-11-14 01:33:30,Intelligence Email File Writing,G,3,4,2.0,2020-11-14 01:33:30,32.0
2020-11-14 01:48:01,Intelligence Email File Writing,G,3,4,2.0,2020-11-14 01:48:01,36.0
2020-11-14 02:02:31,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-14 02:02:31,49.0
2020-11-14 02:17:02,Utilities Photos Music Social News ,N,2,6,2.0,2020-11-14 02:17:02,119.0
2020-11-14 02:31:32,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-14 02:31:32,143.0
2020-11-14 02:46:03,Utilities News Social,P,1,3,0.5,2020-11-14 02:46:03,5.0
2020-11-14 03:00:34,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-14 03:00:34,52.0
2020-11-14 03:15:04,Utilities News Social,N,2,3,1.0,2020-11-14 03:15:04,66.0
2020-11-14 03:29:35,Intelligence Email File Writing,G,3,4,2.0,2020-11-14 03:29:35,67.0
2020-11-14 03:44:05,Intelligence Email File Writing,G,3,4,2.0,2020-11-14 03:44:05,120.0
2020-11-14 03:58:36,Intelligence Email File Writing,G,3,4,2.0,2020-11-14 03:58:36,53.0
2020-11-14 04:13:07,Utilities Shopping News,P,1,3,0.5,2020-11-14 04:13:07,120.0
2020-11-14 04:27:37,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-14 04:27:37,102.0
2020-11-14 04:42:08,Utilities News Social,P,1,3,0.5,2020-11-14 04:42:08,43.0
2020-11-14 04:56:38,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-14 04:56:38,74.0
2020-11-14 05:11:09,Utilities News Social,N,2,3,1.0,2020-11-14 05:11:09,64.0
2020-11-14 05:25:40,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-14 05:25:40,37.0
2020-11-14 05:40:10,Utilities News Social,N,2,3,1.0,2020-11-14 05:40:10,29.0
2020-11-14 05:54:41,Intelligence Email File Writing,G,3,4,2.0,2020-11-14 05:54:41,115.0
2020-11-14 06:09:11,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-14 06:09:11,42.0
2020-11-14 06:23:42,Utilities Shopping News,N,2,3,1.0,2020-11-14 06:23:42,67.0
2020-11-14 06:38:13, Social News,P,1,3,0.5,2020-11-14 06:38:13,41.0
2020-11-14 06:52:43,Utilities News Social,N,2,3,1.0,2020-11-14 06:52:43,63.0
2020-11-14 07:07:14,Utilities Photos Music Social News ,N,2,6,2.0,2020-11-14 07:07:14,49.0
2020-11-14 07:21:44, Social News,N,2,3,1.0,2020-11-14 07:21:44,26.0
2020-11-14 07:36:15,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-14 07:36:15,16.0
2020-11-14 07:50:46,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-14 07:50:46,80.0
2020-11-14 08:05:16,Utilities News Social,P,1,3,0.5,2020-11-14 08:05:16,40.0
2020-11-14 08:19:47,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-14 08:19:47,22.0
2020-11-14 08:34:17, Social News,P,1,3,0.5,2020-11-14 08:34:17,182.0
2020-11-14 08:48:48,Intelligence Email File Writing,G,3,4,2.0,2020-11-14 08:48:48,89.0
2020-11-14 09:03:19, Social News,P,1,3,0.5,2020-11-14 09:03:19,27.0
2020-11-14 09:17:49,Utilities Shopping News,P,1,3,0.5,2020-11-14 09:17:49,3.0
2020-11-14 09:32:20,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-14 09:32:20,141.0
2020-11-14 09:46:50,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-14 09:46:50,189.0
2020-11-14 10:01:21,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-14 10:01:21,17.0
2020-11-14 10:15:52,Utilities News Social,N,2,3,1.0,2020-11-14 10:15:52,16.0
2020-11-14 10:30:22,Utilities News Social,N,2,3,1.0,2020-11-14 10:30:22,71.0
2020-11-14 10:44:53,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-14 10:44:53,33.0
2020-11-14 10:59:23,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-14 10:59:23,52.0
2020-11-14 11:13:54,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-14 11:13:54,37.0
2020-11-14 11:28:25,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-14 11:28:25,1.0
2020-11-14 11:42:55, Social News,N,2,3,1.0,2020-11-14 11:42:55,72.0
2020-11-14 11:57:26,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-14 11:57:26,46.0
2020-11-14 12:11:56,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-14 12:11:56,55.0
2020-11-14 12:26:27,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-14 12:26:27,37.0
2020-11-14 12:40:58,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2020-11-14 12:40:58,127.0
2020-11-14 12:55:28,Intelligence Email File Writing,G,3,4,2.0,2020-11-14 12:55:28,70.0
2020-11-14 13:09:59,Utilities Shopping News,P,1,3,0.5,2020-11-14 13:09:59,134.0
2020-11-14 13:24:29, Social News,N,2,3,1.0,2020-11-14 13:24:29,112.0
2020-11-14 13:39:00,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-14 13:39:00,6.0
2020-11-14 13:53:31,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-14 13:53:31,173.0
2020-11-14 14:08:01,Calendar Email Utilities Utliities,G,3,4,2.0,2020-11-14 14:08:01,166.0
2020-11-14 14:22:32,Utilities Shopping News,N,2,3,1.0,2020-11-14 14:22:32,17.0
2020-11-14 14:37:02,Utilities News Social,P,1,3,0.5,2020-11-14 14:37:02,164.0
2020-11-14 14:51:33,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-14 14:51:33,33.0
2020-11-14 15:06:04,Intelligence Email File Writing,G,3,4,2.0,2020-11-14 15:06:04,7.0
2020-11-14 15:20:34,Utilities News Social,P,1,3,0.5,2020-11-14 15:20:34,18.0
2020-11-14 15:35:05,Intelligence Email File Writing,G,3,4,2.0,2020-11-14 15:35:05,39.0
2020-11-14 15:49:35,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-14 15:49:35,13.0
2020-11-14 16:04:06,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-14 16:04:06,3.0
2020-11-14 16:18:37,Utilities Shopping News,P,1,3,0.5,2020-11-14 16:18:37,31.0
2020-11-14 16:33:07,Intelligence Email File Writing,G,3,4,2.0,2020-11-14 16:33:07,115.0
2020-11-14 16:47:38,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-14 16:47:38,18.0
2020-11-14 17:02:08,Utilities Shopping News,N,2,3,1.0,2020-11-14 17:02:08,111.0
2020-11-14 17:16:39, Social News,P,1,3,0.5,2020-11-14 17:16:39,76.0
2020-11-14 17:31:10,Utilities News Social,P,1,3,0.5,2020-11-14 17:31:10,132.0
2020-11-14 17:45:40,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-14 17:45:40,7.0
2020-11-14 18:00:11,Utilities News Social,P,1,3,0.5,2020-11-14 18:00:11,91.0
2020-11-14 18:14:41,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-14 18:14:41,51.0
2020-11-14 18:29:12,Intelligence Email File Writing,G,3,4,2.0,2020-11-14 18:29:12,17.0
2020-11-14 18:43:43,Calendar Email Utilities Utliities,G,3,4,2.0,2020-11-14 18:43:43,82.0
2020-11-14 18:58:13,Utilities Shopping News,P,1,3,0.5,2020-11-14 18:58:13,54.0
2020-11-14 19:12:44, Social News,P,1,3,0.5,2020-11-14 19:12:44,11.0
2020-11-14 19:27:14,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-14 19:27:14,20.0
2020-11-14 19:41:45,Utilities Shopping News,P,1,3,0.5,2020-11-14 19:41:45,94.0
2020-11-14 19:56:16,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-14 19:56:16,35.0
2020-11-14 20:10:46,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-14 20:10:46,39.0
2020-11-14 20:25:17,Utilities Shopping News,P,1,3,0.5,2020-11-14 20:25:17,86.0
2020-11-14 20:39:47,Utilities Shopping News,P,1,3,0.5,2020-11-14 20:39:47,118.0
2020-11-14 20:54:18, Social News,N,2,3,1.0,2020-11-14 20:54:18,74.0
2020-11-14 21:08:49,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-14 21:08:49,120.0
2020-11-14 21:23:19, Social News,N,2,3,1.0,2020-11-14 21:23:19,40.0
2020-11-14 21:37:50,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-14 21:37:50,12.0
2020-11-14 21:52:20,Utilities News Social,N,2,3,1.0,2020-11-14 21:52:20,96.0
2020-11-14 22:06:51,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-14 22:06:51,200.0
2020-11-14 22:21:22,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-14 22:21:22,5.0
2020-11-14 22:35:52,Utilities News Social,N,2,3,1.0,2020-11-14 22:35:52,91.0
2020-11-14 22:50:23,Utilities News Social,P,1,3,0.5,2020-11-14 22:50:23,56.0
2020-11-14 23:04:53,Utilities News Social,P,1,3,0.5,2020-11-14 23:04:53,72.0
2020-11-14 23:19:24,Utilities Photos Music Social News ,N,2,6,2.0,2020-11-14 23:19:24,109.0
2020-11-14 23:33:55,Utilities News Social,N,2,3,1.0,2020-11-14 23:33:55,11.0
2020-11-14 23:48:25,Calendar Email Utilities Utliities,G,3,4,2.0,2020-11-14 23:48:25,120.0
2020-11-15 00:02:56,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-15 00:02:56,57.0
2020-11-15 00:17:26, Social News,N,2,3,1.0,2020-11-15 00:17:26,101.0
2020-11-15 00:31:57,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-15 00:31:57,177.0
2020-11-15 00:46:28,Utilities News Social,P,1,3,0.5,2020-11-15 00:46:28,48.0
2020-11-15 01:00:58,Utilities News Social,P,1,3,0.5,2020-11-15 01:00:58,61.0
2020-11-15 01:15:29,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-15 01:15:29,9.0
2020-11-15 01:29:59,Utilities Photos Music Social News ,N,2,6,2.0,2020-11-15 01:29:59,56.0
2020-11-15 01:44:30,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-15 01:44:30,76.0
2020-11-15 01:59:01,Utilities News Social,N,2,3,1.0,2020-11-15 01:59:01,46.0
2020-11-15 02:13:31,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2020-11-15 02:13:31,87.0
2020-11-15 02:28:02,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-15 02:28:02,229.0
2020-11-15 02:42:32,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-15 02:42:32,19.0
2020-11-15 02:57:03,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-15 02:57:03,10.0
2020-11-15 03:11:34,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-15 03:11:34,84.0
2020-11-15 03:26:04,Utilities News Social,N,2,3,1.0,2020-11-15 03:26:04,19.0
2020-11-15 03:40:35,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-15 03:40:35,43.0
2020-11-15 03:55:05,Utilities News Social,P,1,3,0.5,2020-11-15 03:55:05,5.0
2020-11-15 04:09:36,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-15 04:09:36,28.0
2020-11-15 04:24:07,Utilities Shopping News,N,2,3,1.0,2020-11-15 04:24:07,227.0
2020-11-15 04:38:37,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-15 04:38:37,58.0
2020-11-15 04:53:08, Social News,P,1,3,0.5,2020-11-15 04:53:08,32.0
2020-11-15 05:07:38,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-15 05:07:38,82.0
2020-11-15 05:22:09,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-15 05:22:09,23.0
2020-11-15 05:36:40, Social News,P,1,3,0.5,2020-11-15 05:36:40,96.0
2020-11-15 05:51:10,Utilities Shopping News,N,2,3,1.0,2020-11-15 05:51:10,125.0
2020-11-15 06:05:41,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-15 06:05:41,83.0
2020-11-15 06:20:11,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-15 06:20:11,170.0
2020-11-15 06:34:42, Social News,P,1,3,0.5,2020-11-15 06:34:42,2.0
2020-11-15 06:49:13,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-15 06:49:13,48.0
2020-11-15 07:03:43,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-15 07:03:43,149.0
2020-11-15 07:18:14,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-15 07:18:14,1.0
2020-11-15 07:32:44,Utilities News Social,N,2,3,1.0,2020-11-15 07:32:44,26.0
2020-11-15 07:47:15,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-15 07:47:15,195.0
2020-11-15 08:01:46,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-15 08:01:46,8.0
2020-11-15 08:16:16, Social News,N,2,3,1.0,2020-11-15 08:16:16,33.0
2020-11-15 08:30:47,Utilities Shopping News,P,1,3,0.5,2020-11-15 08:30:47,10.0
2020-11-15 08:45:17,Spreadsheet Utilities Browsers Email ,G,3,5,2.5,2020-11-15 08:45:17,324.0
2020-11-15 08:59:48,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-15 08:59:48,23.0
2020-11-15 09:14:19,Utilities Shopping News,P,1,3,0.5,2020-11-15 09:14:19,102.0
2020-11-15 09:28:49,Utilities News Social,N,2,3,1.0,2020-11-15 09:28:49,87.0
2020-11-15 09:43:20, Social News,P,1,3,0.5,2020-11-15 09:43:20,134.0
2020-11-15 09:57:50,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-15 09:57:50,85.0
2020-11-15 10:12:21,Message NMU Portal Email Writing,G,3,5,2.5,2020-11-15 10:12:21,118.0
2020-11-15 10:26:52,Utilities News Social,P,1,3,0.5,2020-11-15 10:26:52,12.0
2020-11-15 10:41:22,Utilities News Social,P,1,3,0.5,2020-11-15 10:41:22,20.0
2020-11-15 10:55:53,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-15 10:55:53,72.0
2020-11-15 11:10:23,Utilities Shopping News,P,1,3,0.5,2020-11-15 11:10:23,66.0
2020-11-15 11:24:54,Utilities News Social,N,2,3,1.0,2020-11-15 11:24:54,41.0
2020-11-15 11:39:25,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-15 11:39:25,34.0
2020-11-15 11:53:55,News Shopping  Browsers Social ,N,2,6,2.0,2020-11-15 11:53:55,56.0
2020-11-15 12:08:26,Calendar Email Utilities Utliities,G,3,4,2.0,2020-11-15 12:08:26,21.0
2020-11-15 12:22:56,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-15 12:22:56,33.0
2020-11-15 12:37:27,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-15 12:37:27,54.0
2020-11-15 12:51:58,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-15 12:51:58,31.0
2020-11-15 13:06:28,Utilities News Social,P,1,3,0.5,2020-11-15 13:06:28,70.0
2020-11-15 13:20:59,Calendar Email Utilities Portal,G,3,4,2.0,2020-11-15 13:20:59,110.0
2020-11-15 13:35:29,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-15 13:35:29,86.0
2020-11-15 13:50:00,Utilities News Social,P,1,3,0.5,2020-11-15 13:50:00,63.0
2020-11-15 14:04:31,Utilities Shopping News,P,1,3,0.5,2020-11-15 14:04:31,85.0
2020-11-15 14:19:01,Calendar Email Utilities Utliities,G,3,4,2.0,2020-11-15 14:19:01,22.0
2020-11-15 14:33:32,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-15 14:33:32,10.0
2020-11-15 14:48:02,Utilities News Social,N,2,3,1.0,2020-11-15 14:48:02,1.0
2020-11-15 15:02:33,Utilities News Social,P,1,3,0.5,2020-11-15 15:02:33,7.0
2020-11-15 15:17:04,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-15 15:17:04,70.0
2020-11-15 15:31:34,News Shopping  Browsers Social ,P,1,6,1.0,2020-11-15 15:31:34,17.0
2020-11-15 15:46:05,Presentation Meeting Email Project Email Utilities,G,3,6,3.0,2020-11-15 15:46:05,8.0
2020-11-15 16:00:35,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-15 16:00:35,120.0
2020-11-15 16:15:06,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-15 16:15:06,0.0
2020-11-15 16:29:37,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-15 16:29:37,70.0
2020-11-15 16:44:07,Search Shopping Social Utilities,P,1,4,0.6666666666666666,2020-11-15 16:44:07,159.0
2020-11-15 16:58:38, Social News,P,1,3,0.5,2020-11-15 16:58:38,186.0
2020-11-15 17:13:08,Utilities Shopping News,P,1,3,0.5,2020-11-15 17:13:08,26.0
2020-11-15 17:27:39,Utilities Shopping News,N,2,3,1.0,2020-11-15 17:27:39,26.0
2020-11-15 17:42:10,Search Shopping Social Utilities,N,2,4,1.3333333333333333,2020-11-15 17:42:10,58.0
2020-11-15 17:56:40,Utilities Shopping News,N,2,3,1.0,2020-11-15 17:56:40,82.0
2020-11-15 18:11:11,Utilities News Social,P,1,3,0.5,2020-11-15 18:11:11,137.0
2020-11-15 18:25:41,Utilities Photos Music Social News ,P,1,6,1.0,2020-11-15 18:25:41,129.0
2020-11-15 18:40:12,Utilities News Social,P,1,3,0.5,2020-11-15 18:40:12,136.0
2020-11-15 18:54:43,Utilities Shopping News,P,1,3,0.5,2020-11-15 18:54:43,7.0
