start_timestamp,sequence,cat,class_product,size,class_weight,seconds
2020-11-14 12:26:27,Search Shopping Social Utilities,P,1,4,0.6666666667,37
2020-11-14 12:40:58,Spreadsheet Utilities Browsers Email,G,3,5,2.5,127
2020-11-14 12:55:28,Intelligence Email File Writing,G,3,4,2,70
2020-11-14 13:09:59,Utilities Shopping News,P,1,3,0.5,134
2020-11-14 13:24:29,Social News,N,2,3,1,112
2020-11-14 13:39:00,Message NMU Portal Email Writing,G,3,5,2.5,6
2020-11-14 13:53:31,News Shopping  Browsers Social,N,2,6,2,173
2020-11-14 14:08:01,Calendar Email Utilities Utliities,G,3,4,2,166
2020-11-14 14:22:32,Utilities Shopping News,N,2,3,1,17
2020-11-14 14:37:02,Utilities News Social,P,1,3,0.5,164
2020-11-14 14:51:33,Message NMU Portal Email Writing,G,3,5,2.5,33
2020-11-14 15:06:04,Intelligence Email File Writing,G,3,4,2,7
2020-11-14 15:20:34,Utilities News Social,P,1,3,0.5,18
2020-11-14 15:35:05,Intelligence Email File Writing,G,3,4,2,39
2020-11-14 15:49:35,Presentation Meeting Email Project Email Utilities,G,3,6,3,13
2020-11-14 16:04:06,Calendar Email Utilities Portal,G,3,4,2,3
2020-11-14 16:18:37,Utilities Shopping News,P,1,3,0.5,31
2020-11-14 16:33:07,Intelligence Email File Writing,G,3,4,2,115
2020-11-14 16:47:38,News Shopping  Browsers Social,N,2,6,2,18
2020-11-14 17:02:08,Utilities Shopping News,N,2,3,1,111
2020-11-14 17:16:39,Social News,P,1,3,0.5,76
2020-11-14 17:31:10,Utilities News Social,P,1,3,0.5,132
2020-11-14 17:45:40,Utilities Photos Music Social News,P,1,6,1,7
2020-11-14 18:00:11,Utilities News Social,P,1,3,0.5,91
2020-11-14 18:14:41,News Shopping  Browsers Social,P,1,6,1,51
2020-11-14 18:29:12,Intelligence Email File Writing,G,3,4,2,17
2020-11-14 18:43:43,Calendar Email Utilities Utliities,G,3,4,2,82
2020-11-14 18:58:13,Utilities Shopping News,P,1,3,0.5,54
2020-11-14 19:12:44,Social News,P,1,3,0.5,11
2020-11-14 19:27:14,Message NMU Portal Email Writing,G,3,5,2.5,20
2020-11-14 19:41:45,Utilities Shopping News,P,1,3,0.5,94
2020-11-14 19:56:16,Message NMU Portal Email Writing,G,3,5,2.5,35
2020-11-14 20:10:46,News Shopping  Browsers Social,N,2,6,2,39
2020-11-14 20:25:17,Utilities Shopping News,P,1,3,0.5,86
2020-11-14 20:39:47,Utilities Shopping News,P,1,3,0.5,118
2020-11-14 20:54:18,Social News,N,2,3,1,74
2020-11-14 21:08:49,Search Shopping Social Utilities,P,1,4,0.6666666667,120
2020-11-14 21:23:19,Social News,N,2,3,1,40
2020-11-14 21:37:50,Presentation Meeting Email Project Email Utilities,G,3,6,3,12
2020-11-14 21:52:20,Utilities News Social,N,2,3,1,96
2020-11-14 22:06:51,News Shopping  Browsers Social,P,1,6,1,200
2020-11-14 22:21:22,Search Shopping Social Utilities,N,2,4,1.333333333,5
2020-11-14 22:35:52,Utilities News Social,N,2,3,1,91
2020-11-14 22:50:23,Utilities News Social,P,1,3,0.5,56
2020-11-14 23:04:53,Utilities News Social,P,1,3,0.5,72
2020-11-14 23:19:24,Utilities Photos Music Social News,N,2,6,2,109
2020-11-14 23:33:55,Utilities News Social,N,2,3,1,11
2020-11-14 23:48:25,Calendar Email Utilities Utliities,G,3,4,2,120
2020-11-15 00:02:56,Message NMU Portal Email Writing,G,3,5,2.5,57
2020-11-15 00:17:26,Social News,N,2,3,1,101
2020-11-15 00:31:57,News Shopping  Browsers Social,N,2,6,2,177
2020-11-15 00:46:28,Utilities News Social,P,1,3,0.5,48
2020-11-15 01:00:58,Utilities News Social,P,1,3,0.5,61
2020-11-15 01:15:29,Search Shopping Social Utilities,P,1,4,0.6666666667,9
2020-11-15 01:29:59,Utilities Photos Music Social News,N,2,6,2,56
2020-11-15 01:44:30,News Shopping  Browsers Social,P,1,6,1,76
2020-11-15 01:59:01,Utilities News Social,N,2,3,1,46
2020-11-15 02:13:31,Spreadsheet Utilities Browsers Email,G,3,5,2.5,87
2020-11-15 02:28:02,Search Shopping Social Utilities,P,1,4,0.6666666667,229
2020-11-15 02:42:32,Message NMU Portal Email Writing,G,3,5,2.5,19
2020-11-15 02:57:03,Presentation Meeting Email Project Email Utilities,G,3,6,3,10
2020-11-15 03:11:34,News Shopping  Browsers Social,N,2,6,2,84
2020-11-15 03:26:04,Utilities News Social,N,2,3,1,19
2020-11-15 03:40:35,Presentation Meeting Email Project Email Utilities,G,3,6,3,43
2020-11-15 03:55:05,Utilities News Social,P,1,3,0.5,5
2020-11-15 04:09:36,Search Shopping Social Utilities,P,1,4,0.6666666667,28
2020-11-15 04:24:07,Utilities Shopping News,N,2,3,1,227
2020-11-15 04:38:37,News Shopping  Browsers Social,N,2,6,2,58
2020-11-15 04:53:08,Social News,P,1,3,0.5,32
2020-11-15 05:07:38,Message NMU Portal Email Writing,G,3,5,2.5,82
2020-11-15 05:22:09,Calendar Email Utilities Portal,G,3,4,2,23
2020-11-15 05:36:40,Social News,P,1,3,0.5,96
2020-11-15 05:51:10,Utilities Shopping News,N,2,3,1,125
2020-11-15 06:05:41,Message NMU Portal Email Writing,G,3,5,2.5,83
2020-11-15 06:20:11,Presentation Meeting Email Project Email Utilities,G,3,6,3,170
2020-11-15 06:34:42,Social News,P,1,3,0.5,2
2020-11-15 06:49:13,Message NMU Portal Email Writing,G,3,5,2.5,48
2020-11-15 07:03:43,Search Shopping Social Utilities,N,2,4,1.333333333,149
2020-11-15 07:18:14,News Shopping  Browsers Social,P,1,6,1,1
2020-11-15 07:32:44,Utilities News Social,N,2,3,1,26
2020-11-15 07:47:15,Search Shopping Social Utilities,P,1,4,0.6666666667,195
2020-11-15 08:01:46,Message NMU Portal Email Writing,G,3,5,2.5,8
2020-11-15 08:16:16,Social News,N,2,3,1,33
2020-11-15 08:30:47,Utilities Shopping News,P,1,3,0.5,10
2020-11-15 08:45:17,Spreadsheet Utilities Browsers Email,G,3,5,2.5,324
2020-11-15 08:59:48,News Shopping  Browsers Social,N,2,6,2,23
2020-11-15 09:14:19,Utilities Shopping News,P,1,3,0.5,102
2020-11-15 09:28:49,Utilities News Social,N,2,3,1,87
2020-11-15 09:43:20,Social News,P,1,3,0.5,134
2020-11-15 09:57:50,Search Shopping Social Utilities,N,2,4,1.333333333,85
2020-11-15 10:12:21,Message NMU Portal Email Writing,G,3,5,2.5,118
2020-11-15 10:26:52,Utilities News Social,P,1,3,0.5,12
2020-11-15 10:41:22,Utilities News Social,P,1,3,0.5,20
2020-11-15 10:55:53,News Shopping  Browsers Social,N,2,6,2,72
2020-11-15 11:10:23,Utilities Shopping News,P,1,3,0.5,66
2020-11-15 11:24:54,Utilities News Social,N,2,3,1,41
2020-11-15 11:39:25,Search Shopping Social Utilities,N,2,4,1.333333333,34
2020-11-15 11:53:55,News Shopping  Browsers Social,N,2,6,2,56
2020-11-15 12:08:26,Calendar Email Utilities Utliities,G,3,4,2,21
2020-11-15 12:22:56,Calendar Email Utilities Portal,G,3,4,2,33
2020-11-15 12:37:27,Utilities Photos Music Social News,P,1,6,1,54
2020-11-15 12:51:58,Presentation Meeting Email Project Email Utilities,G,3,6,3,31
2020-11-15 13:06:28,Utilities News Social,P,1,3,0.5,70
2020-11-15 13:20:59,Calendar Email Utilities Portal,G,3,4,2,110
2020-11-15 13:35:29,Search Shopping Social Utilities,P,1,4,0.6666666667,86
2020-11-15 13:50:00,Utilities News Social,P,1,3,0.5,63
2020-11-15 14:04:31,Utilities Shopping News,P,1,3,0.5,85
2020-11-15 14:19:01,Calendar Email Utilities Utliities,G,3,4,2,22
2020-11-15 14:33:32,Presentation Meeting Email Project Email Utilities,G,3,6,3,10
2020-11-15 14:48:02,Utilities News Social,N,2,3,1,1
2020-11-15 15:02:33,Utilities News Social,P,1,3,0.5,7
2020-11-15 15:17:04,Search Shopping Social Utilities,P,1,4,0.6666666667,70
2020-11-15 15:31:34,News Shopping  Browsers Social,P,1,6,1,17
2020-11-15 15:46:05,Presentation Meeting Email Project Email Utilities,G,3,6,3,8
2020-11-15 16:00:35,Utilities Photos Music Social News,P,1,6,1,120
2020-11-15 16:15:06,Utilities Photos Music Social News,P,1,6,1,0
2020-11-15 16:29:37,Search Shopping Social Utilities,P,1,4,0.6666666667,70
2020-11-15 16:44:07,Search Shopping Social Utilities,P,1,4,0.6666666667,159
2020-11-15 16:58:38,Social News,P,1,3,0.5,186
2020-11-15 17:13:08,Utilities Shopping News,P,1,3,0.5,26
2020-11-15 17:27:39,Utilities Shopping News,N,2,3,1,26
2020-11-15 17:42:10,Search Shopping Social Utilities,N,2,4,1.333333333,58
2020-11-15 17:56:40,Utilities Shopping News,N,2,3,1,82
2020-11-15 18:11:11,Utilities News Social,P,1,3,0.5,137
2020-11-15 18:25:41,Utilities Photos Music Social News,P,1,6,1,129
2020-11-15 18:40:12,Utilities News Social,P,1,3,0.5,136
2020-11-15 18:54:43,Utilities Shopping News,P,1,3,0.5,7
2020-11-15 19:09:13,Utilities Shopping News,N,2,3,1,8
2020-11-15 19:23:44,Social News,N,2,3,1,98
2020-11-15 19:38:14,News Shopping  Browsers Social,P,1,6,1,31
2020-11-15 19:52:45,Calendar Email Utilities Portal,G,3,4,2,282
2020-11-15 20:07:16,Presentation Meeting Email Project Email Utilities,G,3,6,3,133
2020-11-15 20:21:46,Social News,N,2,3,1,242
2020-11-15 20:36:17,News Shopping  Browsers Social,P,1,6,1,155
2020-11-15 20:50:47,Search Shopping Social Utilities,N,2,4,1.333333333,92
2020-11-15 21:05:18,Calendar Email Utilities Utliities,G,3,4,2,67
2020-11-15 21:19:49,News Shopping  Browsers Social,P,1,6,1,176
2020-11-15 21:34:19,Presentation Meeting Email Project Email Utilities,G,3,6,3,32
2020-11-15 21:48:50,Social News,P,1,3,0.5,78
2020-11-15 22:03:20,Intelligence Email File Writing,G,3,4,2,42
2020-11-15 22:17:51,Utilities Photos Music Social News,N,2,6,2,65
2020-11-15 22:32:22,Spreadsheet Utilities Browsers Email,G,3,5,2.5,12
2020-11-15 22:46:52,Utilities Photos Music Social News,P,1,6,1,13
2020-11-15 23:01:23,Utilities Shopping News,N,2,3,1,62
2020-11-15 23:15:53,Utilities Photos Music Social News,N,2,6,2,86
2020-11-15 23:30:24,Utilities Shopping News,N,2,3,1,86
2020-11-15 23:44:55,Utilities News Social,P,1,3,0.5,5
2020-11-15 23:59:25,Calendar Email Utilities Portal,G,3,4,2,26
2020-11-16 00:13:56,Search Shopping Social Utilities,P,1,4,0.6666666667,45
2020-11-16 00:28:26,Social News,P,1,3,0.5,30
2020-11-16 00:42:57,Utilities Photos Music Social News,N,2,6,2,102
2020-11-16 00:57:28,Presentation Meeting Email Project Email Utilities,G,3,6,3,83
2020-11-16 01:11:58,Spreadsheet Utilities Browsers Email,G,3,5,2.5,228
2020-11-16 01:26:29,Intelligence Email File Writing,G,3,4,2,6
2020-11-16 01:40:59,Message NMU Portal Email Writing,G,3,5,2.5,186
2020-11-16 01:55:30,Utilities Shopping News,P,1,3,0.5,112
2020-11-16 02:10:01,Calendar Email Utilities Portal,G,3,4,2,1
2020-11-16 02:24:31,Social News,P,1,3,0.5,68
2020-11-16 02:39:02,Utilities Shopping News,N,2,3,1,125
2020-11-16 02:53:32,Social News,P,1,3,0.5,133
2020-11-16 03:08:03,Utilities News Social,N,2,3,1,103
2020-11-16 03:22:34,Utilities Shopping News,P,1,3,0.5,85
2020-11-16 03:37:04,Calendar Email Utilities Portal,G,3,4,2,105
2020-11-16 03:51:35,Utilities News Social,P,1,3,0.5,43
2020-11-16 04:06:05,News Shopping  Browsers Social,N,2,6,2,78
2020-11-16 04:20:36,Message NMU Portal Email Writing,G,3,5,2.5,173
2020-11-16 04:35:07,Social News,N,2,3,1,117
2020-11-16 04:49:37,Presentation Meeting Email Project Email Utilities,G,3,6,3,188
2020-11-16 05:04:08,Intelligence Email File Writing,G,3,4,2,9
2020-11-16 05:18:38,Utilities Shopping News,N,2,3,1,112
2020-11-16 05:33:09,Calendar Email Utilities Utliities,G,3,4,2,27
2020-11-16 05:47:40,Utilities Shopping News,N,2,3,1,73
2020-11-16 06:02:10,Message NMU Portal Email Writing,G,3,5,2.5,5
2020-11-16 06:16:41,Utilities Photos Music Social News,P,1,6,1,1
2020-11-16 06:31:11,Spreadsheet Utilities Browsers Email,G,3,5,2.5,13
2020-11-16 06:45:42,Calendar Email Utilities Portal,G,3,4,2,130
2020-11-16 07:00:13,Utilities News Social,P,1,3,0.5,3
2020-11-16 07:14:43,News Shopping  Browsers Social,P,1,6,1,50
2020-11-16 07:29:14,Presentation Meeting Email Project Email Utilities,G,3,6,3,15
2020-11-16 07:43:44,Utilities News Social,N,2,3,1,157
2020-11-16 07:58:15,Utilities News Social,P,1,3,0.5,6
2020-11-16 08:12:46,Intelligence Email File Writing,G,3,4,2,72
2020-11-16 08:27:16,Search Shopping Social Utilities,N,2,4,1.333333333,19
2020-11-16 08:41:47,Utilities News Social,P,1,3,0.5,2
2020-11-16 08:56:17,Utilities News Social,P,1,3,0.5,26
2020-11-16 09:10:48,Message NMU Portal Email Writing,G,3,5,2.5,0
2020-11-16 09:25:19,Utilities News Social,P,1,3,0.5,64
2020-11-16 09:39:49,Intelligence Email File Writing,G,3,4,2,24
2020-11-16 09:54:20,News Shopping  Browsers Social,P,1,6,1,115
2020-11-16 10:08:50,Utilities Shopping News,P,1,3,0.5,115
2020-11-16 10:23:21,News Shopping  Browsers Social,P,1,6,1,24
2020-11-16 10:37:52,News Shopping  Browsers Social,N,2,6,2,175
2020-11-16 10:52:22,Social News,N,2,3,1,12
2020-11-16 11:06:53,Search Shopping Social Utilities,N,2,4,1.333333333,36
2020-11-16 11:21:23,Utilities News Social,N,2,3,1,19
2020-11-16 11:35:54,Intelligence Email File Writing,G,3,4,2,69
2020-11-16 11:50:25,Social News,N,2,3,1,28
2020-11-16 12:04:55,Social News,P,1,3,0.5,3
2020-11-16 12:19:26,Utilities Photos Music Social News,P,1,6,1,97
2020-11-16 12:33:56,Utilities Shopping News,N,2,3,1,111
2020-11-16 12:48:27,Utilities Shopping News,P,1,3,0.5,56
2020-11-16 13:02:58,Social News,N,2,3,1,77
2020-11-16 13:17:28,News Shopping  Browsers Social,P,1,6,1,19
2020-11-16 13:31:59,Utilities Photos Music Social News,P,1,6,1,26
2020-11-16 13:46:29,Social News,P,1,3,0.5,16
2020-11-16 14:01:00,Calendar Email Utilities Portal,G,3,4,2,23
2020-11-16 14:15:31,Utilities Shopping News,N,2,3,1,130
2020-11-16 14:30:01,Utilities Shopping News,P,1,3,0.5,110
2020-11-16 14:44:32,Utilities News Social,N,2,3,1,118
2020-11-16 14:59:02,Utilities News Social,N,2,3,1,106
2020-11-16 15:13:33,News Shopping  Browsers Social,N,2,6,2,115
2020-11-16 15:28:04,Utilities Shopping News,N,2,3,1,60
2020-11-16 15:42:34,Social News,N,2,3,1,55
2020-11-16 15:57:05,Message NMU Portal Email Writing,G,3,5,2.5,29
2020-11-16 16:11:35,Social News,N,2,3,1,55
2020-11-16 16:26:06,Spreadsheet Utilities Browsers Email,G,3,5,2.5,33
2020-11-16 16:40:37,Presentation Meeting Email Project Email Utilities,G,3,6,3,10
2020-11-16 16:55:07,Intelligence Email File Writing,G,3,4,2,44
2020-11-16 17:09:38,Intelligence Email File Writing,G,3,4,2,6
2020-11-16 17:24:08,Utilities News Social,N,2,3,1,44
2020-11-16 17:38:39,Utilities News Social,N,2,3,1,35
2020-11-16 17:53:10,Message NMU Portal Email Writing,G,3,5,2.5,24
2020-11-16 18:07:40,Utilities Shopping News,P,1,3,0.5,0
2020-11-16 18:22:11,Utilities Photos Music Social News,P,1,6,1,22
2020-11-16 18:36:41,Utilities News Social,N,2,3,1,21
2020-11-16 18:51:12,Search Shopping Social Utilities,N,2,4,1.333333333,19
2020-11-16 19:05:43,Social News,P,1,3,0.5,46
2020-11-16 19:20:13,Utilities News Social,N,2,3,1,41
2020-11-16 19:34:44,Utilities Photos Music Social News,P,1,6,1,123
2020-11-16 19:49:14,Calendar Email Utilities Portal,G,3,4,2,62
2020-11-16 20:03:45,Utilities Photos Music Social News,N,2,6,2,7
2020-11-16 20:18:16,Spreadsheet Utilities Browsers Email,G,3,5,2.5,69
2020-11-16 20:32:46,Utilities Shopping News,N,2,3,1,87
2020-11-16 20:47:17,Spreadsheet Utilities Browsers Email,G,3,5,2.5,33
2020-11-16 21:01:47,Utilities Shopping News,P,1,3,0.5,17
2020-11-16 21:16:18,Presentation Meeting Email Project Email Utilities,G,3,6,3,110
2020-11-16 21:30:49,Social News,P,1,3,0.5,6
2020-11-16 21:45:19,Search Shopping Social Utilities,P,1,4,0.6666666667,154
2020-11-16 21:59:50,Social News,P,1,3,0.5,2
2020-11-16 22:14:20,Utilities Shopping News,P,1,3,0.5,141
2020-11-16 22:28:51,Spreadsheet Utilities Browsers Email,G,3,5,2.5,115
2020-11-16 22:43:22,Social News,N,2,3,1,16
2020-11-16 22:57:52,Message NMU Portal Email Writing,G,3,5,2.5,161
2020-11-16 23:12:23,News Shopping  Browsers Social,N,2,6,2,86
2020-11-16 23:26:53,Intelligence Email File Writing,G,3,4,2,99
2020-11-16 23:41:24,News Shopping  Browsers Social,N,2,6,2,119
2020-11-16 23:55:55,Intelligence Email File Writing,G,3,4,2,81
2020-11-17 00:10:25,Message NMU Portal Email Writing,G,3,5,2.5,133
2020-11-17 00:24:56,Utilities Shopping News,P,1,3,0.5,117
2020-11-17 00:39:26,Social News,N,2,3,1,122
2020-11-17 00:53:57,Message NMU Portal Email Writing,G,3,5,2.5,93
2020-11-17 01:08:28,News Shopping  Browsers Social,P,1,6,1,135
2020-11-17 01:22:58,Utilities News Social,P,1,3,0.5,109
2020-11-17 01:37:29,Social News,P,1,3,0.5,26
2020-11-17 01:51:59,News Shopping  Browsers Social,P,1,6,1,63
2020-11-17 02:06:30,Intelligence Email File Writing,G,3,4,2,232
2020-11-17 02:21:01,Utilities News Social,N,2,3,1,75
2020-11-17 02:35:31,Intelligence Email File Writing,G,3,4,2,43
2020-11-17 02:50:02,News Shopping  Browsers Social,P,1,6,1,85
2020-11-17 03:04:32,Utilities News Social,N,2,3,1,122
2020-11-17 03:19:03,Utilities News Social,P,1,3,0.5,16
2020-11-17 03:33:34,Intelligence Email File Writing,G,3,4,2,58
2020-11-17 03:48:04,Search Shopping Social Utilities,N,2,4,1.333333333,50
2020-11-17 04:02:35,Utilities News Social,P,1,3,0.5,80
2020-11-17 04:17:05,Intelligence Email File Writing,G,3,4,2,20
2020-11-17 04:31:36,Social News,P,1,3,0.5,221
2020-11-17 04:46:07,Intelligence Email File Writing,G,3,4,2,18
2020-11-17 05:00:37,Utilities Photos Music Social News,P,1,6,1,115
2020-11-17 05:15:08,News Shopping  Browsers Social,P,1,6,1,185
2020-11-17 05:29:38,Intelligence Email File Writing,G,3,4,2,122
2020-11-17 05:44:09,Message NMU Portal Email Writing,G,3,5,2.5,110
2020-11-17 05:58:40,Social News,P,1,3,0.5,149
2020-11-17 06:13:10,Message NMU Portal Email Writing,G,3,5,2.5,89
2020-11-17 06:27:41,Utilities Photos Music Social News,N,2,6,2,22
2020-11-17 06:42:11,News Shopping  Browsers Social,P,1,6,1,104
2020-11-17 06:56:42,Presentation Meeting Email Project Email Utilities,G,3,6,3,42
2020-11-17 07:11:13,Utilities News Social,N,2,3,1,97
2020-11-17 07:25:43,Calendar Email Utilities Utliities,G,3,4,2,169
2020-11-17 07:40:14,Message NMU Portal Email Writing,G,3,5,2.5,149
2020-11-17 07:54:44,Spreadsheet Utilities Browsers Email,G,3,5,2.5,210
2020-11-17 08:09:15,Intelligence Email File Writing,G,3,4,2,30
2020-11-17 08:23:46,Message NMU Portal Email Writing,G,3,5,2.5,8
2020-11-17 08:38:16,Search Shopping Social Utilities,P,1,4,0.6666666667,75
2020-11-17 08:52:47,Utilities News Social,P,1,3,0.5,104
2020-11-17 09:07:17,Utilities Shopping News,N,2,3,1,19
2020-11-17 09:21:48,Spreadsheet Utilities Browsers Email,G,3,5,2.5,25
2020-11-17 09:36:19,Utilities Shopping News,P,1,3,0.5,87
2020-11-17 09:50:49,News Shopping  Browsers Social,P,1,6,1,19
2020-11-17 10:05:20,Search Shopping Social Utilities,P,1,4,0.6666666667,8
2020-11-17 10:19:50,Utilities News Social,P,1,3,0.5,168
2020-11-17 10:34:21,Social News,N,2,3,1,107
2020-11-17 10:48:52,Search Shopping Social Utilities,P,1,4,0.6666666667,71
2020-11-17 11:03:22,Utilities News Social,P,1,3,0.5,86
2020-11-17 11:17:53,Utilities Photos Music Social News,N,2,6,2,153
2020-11-17 11:32:23,Utilities Shopping News,P,1,3,0.5,53
2020-11-17 11:46:54,Utilities Shopping News,P,1,3,0.5,51
2020-11-17 12:01:25,Calendar Email Utilities Utliities,G,3,4,2,134
2020-11-17 12:15:55,Spreadsheet Utilities Browsers Email,G,3,5,2.5,94
2020-11-17 12:30:26,Utilities News Social,P,1,3,0.5,107
2020-11-17 12:44:56,Utilities Photos Music Social News,N,2,6,2,42
2020-11-17 12:59:27,Utilities News Social,P,1,3,0.5,12
2020-11-17 13:13:58,Utilities News Social,P,1,3,0.5,26
2020-11-17 13:28:28,Utilities Shopping News,N,2,3,1,116
2020-11-17 13:42:59,Calendar Email Utilities Portal,G,3,4,2,132
2020-11-17 13:57:29,Utilities News Social,P,1,3,0.5,57
2020-11-17 14:12:00,Presentation Meeting Email Project Email Utilities,G,3,6,3,91
2020-11-17 14:26:31,Social News,N,2,3,1,99
2020-11-17 14:41:01,Utilities News Social,P,1,3,0.5,3
2020-11-17 14:55:32,Message NMU Portal Email Writing,G,3,5,2.5,57
2020-11-17 15:10:02,Intelligence Email File Writing,G,3,4,2,21
2020-11-17 15:24:33,Calendar Email Utilities Utliities,G,3,4,2,138
2020-11-17 15:39:04,Message NMU Portal Email Writing,G,3,5,2.5,67
2020-11-17 15:53:34,Message NMU Portal Email Writing,G,3,5,2.5,54
2020-11-17 16:08:05,Utilities News Social,P,1,3,0.5,118
2020-11-17 16:22:35,Utilities Shopping News,P,1,3,0.5,85
2020-11-17 16:37:06,Utilities News Social,N,2,3,1,62
2020-11-17 16:51:37,News Shopping  Browsers Social,N,2,6,2,92
2020-11-17 17:06:07,Utilities Shopping News,N,2,3,1,165
2020-11-17 17:20:38,Utilities News Social,N,2,3,1,269
2020-11-17 17:35:08,Presentation Meeting Email Project Email Utilities,G,3,6,3,155
2020-11-17 17:49:39,Intelligence Email File Writing,G,3,4,2,85
2020-11-17 18:04:10,Search Shopping Social Utilities,P,1,4,0.6666666667,159
2020-11-17 18:18:40,Utilities News Social,N,2,3,1,70
2020-11-17 18:33:11,Message NMU Portal Email Writing,G,3,5,2.5,171
2020-11-17 18:47:41,Utilities News Social,P,1,3,0.5,81
2020-11-17 19:02:12,Message NMU Portal Email Writing,G,3,5,2.5,13
2020-11-17 19:16:43,Calendar Email Utilities Utliities,G,3,4,2,129
2020-11-17 19:31:13,Intelligence Email File Writing,G,3,4,2,130
2020-11-17 19:45:44,Utilities Shopping News,P,1,3,0.5,5
